GYRO_MEAN_X,ACC_MEAN_X,GYRO_STD_X,ACC_STD_X,GYRO_MIN_X,ACC_MIN_X,GYRO_MAX_X,ACC_MAX_X,GYRO_RANGE_X,ACC_RANGE_X,GYRO_RMS_X,ACC_RMS_X,GYRO_MAD_X,ACC_MAD_X,GYRO_PEAK_COUNT_X,ACC_PEAK_COUNT_X,GYRO_DOM_FREQ_X,ACC_DOM_FREQ_X,GYRO_DOM_FREQ_MAG_X,ACC_DOM_FREQ_MAG_X,GYRO_SPEC_ENERGY_X,ACC_SPEC_ENERGY_X,GYRO_MEAN_Y,ACC_MEAN_Y,GYRO_STD_Y,ACC_STD_Y,GYRO_MIN_Y,ACC_MIN_Y,GYRO_MAX_Y,ACC_MAX_Y,GYRO_RANGE_Y,ACC_RANGE_Y,GYRO_RMS_Y,ACC_RMS_Y,GYRO_MAD_Y,ACC_MAD_Y,GYRO_PEAK_COUNT_Y,ACC_PEAK_COUNT_Y,GYRO_DOM_FREQ_Y,ACC_DOM_FREQ_Y,GYRO_DOM_FREQ_MAG_Y,ACC_DOM_FREQ_MAG_Y,GYRO_SPEC_ENERGY_Y,ACC_SPEC_ENERGY_Y,GYRO_MEAN_Z,ACC_MEAN_Z,GYRO_STD_Z,ACC_STD_Z,GYRO_MIN_Z,ACC_MIN_Z,GYRO_MAX_Z,ACC_MAX_Z,GYRO_RANGE_Z,ACC_RANGE_Z,GYRO_RMS_Z,ACC_RMS_Z,GYRO_MAD_Z,ACC_MAD_Z,GYRO_PEAK_COUNT_Z,ACC_PEAK_COUNT_Z,GYRO_DOM_FREQ_Z,ACC_DOM_FREQ_Z,GYRO_DOM_FREQ_MAG_Z,ACC_DOM_FREQ_MAG_Z,GYRO_SPEC_ENERGY_Z,ACC_SPEC_ENERGY_Z,GYRO_SMA,ACC_SMA,GYRO_CORR_X_Y,GYRO_CORR_Y_Z,GYRO_CORR_X_Z,ACC_CORR_X_Y,ACC_CORR_Y_Z,ACC_CORR_X_Z,GYRO_Y_X_RATIO,ACC_Y_X_RATIO,activity,session_id,window_id,window_start,window_end,sample_count
8.602842105263159,-1.0006842105263158,6.66508715355943,0.027497469034878468,-2.563,-1.053,27.344,-0.943,29.907,0.10999999999999999,10.88265955787608,1.0010619361458113,4.891257617728531,0.021772853185595572,2,6,0.4853336890766255,0.4853336890766255,59.45070094183879,0.2792204745073636,890.935701222222,0.015164222222222202,13.138684210526316,-0.07015789473684211,17.54107112810759,0.04657338652503136,-5.005,-0.129,64.819,0.04,69.824,0.169,21.916071707887415,0.08420932564933524,14.214304709141274,0.03599445983379501,1,4,0.4853336890766255,0.4853336890766255,163.6407305148525,0.36456900862182084,6170.877369555555,0.0435021111111111,-0.9572105263157895,0.2240526315789474,4.904582396289664,0.10457255033013432,-5.859,-0.01,9.155,0.322,15.014,0.332,4.9971172163242485,0.24725492917230182,4.153163434903047,0.0828698060941828,5,3,0.4853336890766255,0.4853336890766255,48.92690958309181,1.079814378843541,482.43495455555563,0.2193158888888889,27.44021052631579,1.3051052631578948,0.3125821287223045,0.670923351238165,0.27167920449609173,-0.3351115291152474,-0.870862579532715,0.6027859310167484,1.5734903310001187,0.07842002840161995,hammering,1,0,1746797437.187149,1746797439.187149,19
7.422499999999999,-1.0090555555555556,8.169223057372783,0.026469001203131146,-2.563,-1.053,27.344,-0.944,29.907,0.10899999999999999,11.03764973221705,1.0094026561398688,6.764722222222223,0.021722222222222216,2,4,0.4896293018512246,0.9792586037024492,77.42325991693538,0.18131333852949377,1349.1257930000002,0.01399824999999999,3.746833333333334,-0.03477777777777778,31.5868542439379,0.05454412643351309,-53.894,-0.129,64.819,0.045,118.713,0.174,31.808302706299113,0.06468814076440561,25.468833333333333,0.04622222222222223,3,4,0.4896293018512246,0.4896293018512246,324.374574769979,0.5543894623447821,20155.817783249997,0.05658474999999998,-2.5531666666666673,0.14,7.242437153104379,0.14024462754614012,-14.771,-0.076,9.155,0.327,23.926000000000002,0.403,7.679293974347151,0.19816295202573955,6.039055555555556,0.12833333333333333,3,2,0.4896293018512246,0.4896293018512246,75.73886555954381,1.6960819308790545,1039.6537447499998,0.39406325000000003,40.68672222222222,1.2238333333333333,0.38080301739295674,0.8367228780117305,0.3556623848634108,-0.03077593694539246,-0.8218307212358384,0.3587932043576344,3.1584723590771637,0.052083906843583105,hammering,1,1,1746797438.187149,1746797440.187149,18
-7.463333333333334,-0.9942222222222221,13.889844251586599,0.03761139832485117,-37.231,-1.074,13.0,-0.906,50.231,0.16800000000000004,15.767977605824337,0.9949333869382635,12.275185185185187,0.027888888888888883,2,5,0.5142229404580667,1.5426688213742001,161.4832903526229,0.2527983386021359,3900.7530177500007,0.025621000000000022,-11.691777777777778,-0.0415,22.224464801843823,0.03853029111404861,-53.894,-0.094,31.006,0.045,84.9,0.139,25.112238118760605,0.05662890898943165,18.752172839506173,0.03127777777777777,4,3,0.5142229404580667,0.5142229404580667,143.2290139420947,0.28058535994225875,9247.637267499998,0.02972974999999999,-2.7363888888888885,0.2129444444444445,7.297357308101253,0.14722864765852473,-14.771,-0.076,14.526,0.43,29.297,0.506,7.793538851724121,0.25888532424822985,5.998277777777778,0.11974691358024689,3,2,0.5142229404580667,0.5142229404580667,74.4600657631103,1.3097382821145547,1047.324784,0.438934,35.99027777777778,1.277888888888889,-0.19181742600981877,0.6439195156309334,-0.6885848349344061,-0.11424099805921215,-0.8741037895007202,0.35550474802057075,1.5330947444163565,0.05079347340187752,hammering,1,2,1746797439.187149,1746797441.187149,18
-0.7774210526315791,-0.9983157894736842,19.524623364022293,0.035089438554370495,-37.231,-1.074,25.208,-0.906,62.439,0.16800000000000004,19.540094702943485,0.9989322720838116,17.895285318559555,0.02468698060941829,1,4,0.49622576775318794,4.466031909778692,255.3230627233247,0.2525622880191545,7645.396734444444,0.024693777777777842,0.6584736842105263,-0.07052631578947369,11.496285525372377,0.018782322094690475,-34.851,-0.111,13.123,-0.039,47.974,0.07200000000000001,11.515127809698171,0.07298449727240205,7.528193905817173,0.015290858725761773,4,4,2.48112883876594,0.49622576775318794,79.0742255570194,0.1253322592875986,2650.6340943333325,0.007075111111111109,-1.0986842105263157,0.2786842105263158,5.024767992053087,0.044932759859452845,-7.141,0.205,14.526,0.43,21.667,0.225,5.143481347144271,0.28228326571949525,3.8805041551246537,0.03128531855955679,3,3,0.49622576775318794,1.4886773032595637,48.650724816095746,0.3103134302873033,506.36855044444445,0.04049122222222221,29.891105263157897,1.3475263157894737,0.4005215468329232,-0.10387112452088823,-0.7069847573597982,-0.060385572287956664,-0.06904680410819745,0.5051001966321612,0.44062635415776197,0.0706452973428933,hammering,1,3,1746797440.187149,1746797442.187149,19
8.5632,-1.00365,9.280589909052118,0.018926898847935976,-8.423,-1.044,25.208,-0.972,33.631,0.07200000000000006,12.62765787072171,1.0038284464987033,7.999240000000002,0.015349999999999992,1,6,0.4894315841605806,4.404884257445225,112.8310703412953,0.17595843693958477,1912.852520444445,0.00768055555555555,3.36295,-0.0734,3.5488728981889444,0.017127171395183736,-6.104,-0.111,9.216,-0.043,15.32,0.068,4.88916470882297,0.07537174536920317,2.63065,0.013260000000000003,4,5,0.4894315841605806,2.9365895049634836,32.71889463640773,0.13425229398761476,279.31771744444444,0.006230666666666667,-3.2807000000000004,0.2558000000000001,1.2399671810173043,0.023917775816325395,-5.066,0.205,-0.244,0.302,4.822,0.097,3.5072084483246786,0.25691574494374614,0.93537,0.017939999999999987,6,5,0.4894315841605806,0.9788631683211612,9.271363072973305,0.18493987758649025,34.132232222222214,0.012498888888888896,16.94645,1.33285,0.3351789434964567,-0.06965283842249881,-0.48792620364156325,-0.17324551253734172,-0.2538302505130959,-0.10134986096181152,0.4389392551410431,0.07313306431524935,hammering,1,4,1746797441.187149,1746797443.187149,20
2.5770555555555554,-0.9978333333333332,1.4586755968732668,0.018533003594188982,-0.916,-1.027,5.005,-0.96,5.921,0.06699999999999995,2.9612412656406994,0.9980054275069516,1.102598765432099,0.015407407407407394,2,4,0.5130848673745341,4.104678938996273,10.667232289494923,0.14159210508151665,43.078297,0.006944749999999989,1.8682222222222222,-0.074,2.8884956976013876,0.00959166304662544,-6.104,-0.097,7.874,-0.056,13.978,0.041,3.4400089631666178,0.07461903242471052,2.007679012345679,0.006777777777777779,5,4,3.0785092042472044,2.5654243368726704,21.0671527976611,0.05643720067443385,151.60260949999997,0.0018539999999999995,-2.5363333333333333,0.2587777777777778,0.8837101083248712,0.018222560972461083,-4.517,0.222,-0.244,0.302,4.273000000000001,0.07999999999999999,2.6858760830189716,0.25941858067609574,0.627074074074074,0.013246913580246919,3,4,2.0523394694981363,3.0785092042472044,6.5600052068683175,0.13910787181177067,15.81317675,0.006484000000000001,8.168500000000002,1.3306111111111112,0.3828825113392747,0.3541910197085805,-0.008953374437017582,-0.18970398866090624,-0.38587163560575366,-0.11027145087636239,1.1024699807129974,0.07416068147653249,hammering,1,5,1746797442.187149,1746797444.187149,18
3.3376315789473683,-0.9989999999999999,0.7490068660022815,0.017247425437163837,2.136,-1.024,5.005,-0.96,2.8689999999999998,0.06400000000000006,3.420642606602634,0.9991488746349118,0.6348753462603878,0.014105263157894714,4,5,1.4610224946748784,3.4090524875747166,5.600918785794919,0.1108705894440182,11.251393000000002,0.005965999999999972,2.601947368421053,-0.07563157894736842,1.8456279910752444,0.007828494016064443,-1.709,-0.093,7.874,-0.059,9.583,0.034,3.1900584304168604,0.07603565645558391,1.2782548476454294,0.005822714681440445,4,3,3.4090524875747166,1.4610224946748784,10.759164512368427,0.07455579370827173,68.31609488888888,0.00122911111111111,-2.6822631578947367,0.2630526315789474,0.5360574244676308,0.009394699985184971,-3.723,0.242,-1.831,0.277,1.892,0.03500000000000003,2.7353049575004094,0.26322033995954996,0.4654626038781163,0.00804986149584488,3,3,1.948029992899838,2.435037491124797,3.4751727782085413,0.0720576925260745,5.763115555555556,0.0017701111111111136,8.801736842105264,1.3376842105263158,0.5609458427985099,-0.10242103497195316,-0.11158159213381001,0.16605558926275485,-0.4217665387617954,-0.19034296200458045,0.8334778837814397,0.07570728623360204,hammering,1,6,1746797443.187149,1746797445.187149,19
3.3794210526315793,-0.997736842105263,0.4672923480051383,0.01240051826278222,2.319,-1.024,4.333,-0.981,2.0140000000000002,0.04300000000000004,3.4115757047841813,0.9978138999569851,0.370443213296399,0.010326869806094156,3,5,1.5046041232077274,2.507673538679546,3.211654238911915,0.08421470221306927,4.379374,0.0030839999999999856,2.611684210526316,-0.07563157894736842,1.025859642222154,0.009056608673494728,0.305,-0.093,4.395,-0.06,4.09,0.033,2.805936995203675,0.07617189701416685,0.8424376731301938,0.007468144044321332,4,3,1.5046041232077274,2.0061388309436365,9.499246261605252,0.06818758768597229,21.10622611111111,0.0016449999999999991,-2.6951578947368424,0.26336842105263153,0.5000262375387384,0.008615839307961212,-3.723,0.242,-1.831,0.276,1.892,0.03400000000000003,2.741149816370764,0.2635093127286716,0.42057063711911363,0.006598337950138507,3,4,0.5015347077359091,2.507673538679546,3.4566194163350277,0.052109156059230964,5.014415111111114,0.001488777777777784,8.686263157894736,1.3367368421052632,0.6037481824970757,0.3542453308984451,0.1226448935987504,0.276103976603014,-0.2897518352115929,-0.35066518101904,0.7728200096559672,0.0758031334071847,hammering,1,7,1746797444.187149,1746797446.187149,19
3.246375,-0.9901875,0.773690738845309,0.012938405765394739,0.671,-1.018,4.578,-0.97,3.907,0.04800000000000004,3.3372965106504995,0.9902720270208585,0.44625000000000004,0.010484374999999997,3,4,3.0884653810627904,3.0884653810627904,4.568568330861461,0.0889480992113436,9.284945714285714,0.003008999999999993,2.159125,-0.07668749999999999,1.7686444623990996,0.010354460089739108,-2.869,-0.092,4.7,-0.054,7.569000000000001,0.038,2.7910435324444514,0.07738337999855008,1.2149687500000002,0.008476562500000003,5,3,3.0884653810627904,2.058976920708527,13.144675818089079,0.059236812878479476,52.420144857142866,0.0013947142857142852,-2.5863125,0.272,0.47724701658967966,0.014053469322555186,-3.784,0.256,-1.831,0.301,1.9529999999999998,0.044999999999999984,2.6299766277478587,0.2723628095023254,0.3769765625,0.011624999999999996,3,3,2.058976920708527,2.573721150885659,3.0411479740387524,0.07621219960664435,4.058351857142858,0.003220285714285709,8.4266875,1.338875,0.1969072986524311,0.5540988433120952,-0.22890435023402264,0.024696489210231397,0.046386623835386595,-0.5008126060730879,0.7990450887528396,0.07744745313387615,hammering,1,8,1746797445.187149,1746797447.187149,16
3.583176470588235,-0.9538235294117647,3.9194793957315315,0.05967976826768372,-3.906,-1.018,14.038,-0.788,17.944,0.22999999999999998,5.310505847180774,0.9556887568659579,2.6450103806228373,0.04542560553633215,3,1,1.466293117443866,0.4887643724812887,25.80399240228516,0.3953058574390961,277.48188212499997,0.06433275000000002,2.057176470588235,-0.0743529411764706,6.651843886209686,0.022090565397580367,-10.132,-0.103,20.752,-0.004,30.884,0.09899999999999999,6.96268641528879,0.07756515287921806,4.275010380622837,0.015231833910034602,4,3,2.4438218624064434,1.9550574899251547,42.77660593192323,0.17688656871615174,799.21192675,0.008814374999999996,-1.0734705882352937,0.2855294117647059,12.498986618299462,0.02194945436025238,-38.452,0.257,21.851,0.35,60.303,0.09299999999999997,12.544999226314655,0.28637182740173966,7.2375709342560555,0.016560553633217984,2,4,3.9101149798503094,3.9101149798503094,95.19544392095364,0.13705023102031938,2821.808038375,0.008702124999999995,16.76664705882353,1.3137058823529413,-0.3976280834919162,-0.6689596433919406,0.3284950146352107,0.1570605232306974,0.49729848209052724,0.09840659631957757,1.1376580964769045,0.07795251310514956,hammering,1,9,1746797446.187149,1746797448.187149,17
